Chamber,State,First_Name,Middle_Name,Last_Name,Suffix,Party,Congressional_Year
House,New York,Richard,,Ottinger,,D,1981
House,New York,Hamilton,,Fish,IV,R,1981
House,New York,Benjamin,,Gilman,,R,1981
House,New York,Matthew,F.,McHugh,,D,1981
House,New York,Samuel,S.,Stratton,,D,1981
House,New York,Gerald,,Solomon,,R,1981
House,New York,David,O'Brien,Martin,,R,1981
House,New York,Donald,J.,Mitchell,,R,1981
House,New York,George,C.,Wortley,,R,1981
House,New York,Gary,A.,Lee,,R,1981
House,New York,Frank,,Horton,,R,1981
House,New York,Barber,,Conable,,R,1981
House,New York,John,J.,LaFalce,,D,1981
House,New York,Henry,J.,Nowak,,D,1981
House,New York,Jack,,Kemp,,R,1981
House,New York,Stan,,Lundine,,D,1981
House,North Carolina,Walter,B.,Jones,Sr.,D,1981
House,North Carolina,Lawrence,H.,Fountain,,D,1981
House,North Carolina,Charles,Orville,Whitley,,D,1981
House,North Carolina,Ike,Franklin,Andrews,,D,1981
House,North Carolina,Stephen,L.,Neal,,D,1981
House,North Carolina,Walter,E.,Johnston,III,R,1981
House,North Carolina,Charlie,,Rose,,D,1981
House,North Carolina,Bill,,Hefner,,D,1981
House,North Carolina,James,G.,Martin,,R,1981
House,North Carolina,Jim,,Broyhill,,R,1981
House,North Carolina,Bill,,Hendon,,R,1981
House,North Dakota,Byron,,Dorgan,,D-NPL,1981
House,Ohio,Bill,,Gradison,,R,1981
House,Ohio,Tom,,Luken,,D,1981
House,Ohio,Tony,P.,Hall,,D,1981
House,Ohio,Tennyson,,Guyer,,R,1981
House,Ohio,Mike,,Oxley,,R,1981
House,Ohio,Del,,Latta,,R,1981
House,Ohio,Bob,,McEwen,,R,1981
House,Ohio,Bud,,Brown,,R,1981
House,Ohio,Tom,,Kindness,,R,1981
House,Ohio,Ed,,Weber,,R,1981
House,Ohio,Clarence,E.,Miller,,R,1981
House,Ohio,J.,William,Stanton,,R,1981
House,Ohio,Bob,,Shamansky,,D,1981
House,Ohio,Donald,J.,Pease,,D,1981
House,Ohio,John,F.,Seiberling,,D,1981
House,Ohio,Chalmers,,Wylie,,R,1981
House,Ohio,Ralph,,Regula,,R,1981
House,Ohio,John,M.,Ashbrook,,R,1981
House,Ohio,Jean,Spencer,Ashbrook,,R,1981
House,Ohio,Douglas,,Applegate,,D,1981
House,Ohio,Lyle,,Williams,,R,1981
House,Ohio,Mary,Rose,Oakar,,D,1981
House,Ohio,Louis,,Stokes,,D,1981
House,Ohio,Dennis,E.,Eckart,,D,1981
House,Ohio,Ronald,M.,Mottl,,D,1981
House,Oklahoma,James,R.,Jones,,D,1981
House,Oklahoma,Mike,,Synar,,D,1981
House,Oklahoma,Wes,,Watkins,,D,1981
House,Oklahoma,Dave,,McCurdy,,D,1981
House,Oklahoma,Mickey,,Edwards,,R,1981
House,Oklahoma,Glenn,,English,,D,1981
House,Oregon,Les,,AuCoin,,D,1981
House,Oregon,Denny,,Smith,,R,1981
House,Oregon,Ron,,Wyden,,D,1981
House,Oregon,Jim,,Weaver,,D,1981
House,Pennsylvania,Thomas,M.,Foglietta,,D,1981
House,Pennsylvania,William,H.,Gray,III,D,1981
House,Pennsylvania,Raymond,,Lederer,,D,1981
House,Pennsylvania,Joseph,F.,Smith,,D,1981
House,Pennsylvania,Charles,F.,Dougherty,,R,1981
House,Pennsylvania,Richard,T.,Schulze,,R,1981
House,Pennsylvania,Gus,,Yatron,,D,1981
House,Pennsylvania,Robert,W.,Edgar,,D,1981
House,Pennsylvania,James,K.,Coyne,III,R,1981
House,Pennsylvania,Bud,,Shuster,,R,1981
House,Pennsylvania,Joseph,M.,McDade,,R,1981
House,Pennsylvania,James,,Nelligan,,R,1981
House,Pennsylvania,John,,Murtha,,D,1981
House,Pennsylvania,Lawrence,,Coughlin,,R,1981
House,Pennsylvania,William,J.,Coyne,,D,1981
House,Pennsylvania,Donald,L.,Ritter,,R,1981
House,Pennsylvania,Robert,Smith,Walker,,R,1981
House,Pennsylvania,Allen,E.,Ertel,,D,1981
House,Pennsylvania,Doug,,Walgren,,D,1981
House,Pennsylvania,William,F.,Goodling,,R,1981
House,Pennsylvania,Joseph,M.,Gaydos,,D,1981
House,Pennsylvania,Donald,A.,Bailey,,D,1981
House,Pennsylvania,Austin,,Murphy,,D,1981
House,Pennsylvania,William,F.,Clinger,Jr.,R,1981
House,Pennsylvania,Marc,L.,Marks,,R,1981
House,Pennsylvania,Eugene,,Atkinson,,D,1981
House,Rhode Island,Fernand,St.,Germain,,D,1981
House,Rhode Island,Claudine,,Schneider,,R,1981
House,South Carolina,Thomas,F.,Hartnett,,R,1981
House,South Carolina,Floyd,,Spence,,R,1981
House,South Carolina,Butler,,Derrick,,D,1981
House,South Carolina,Carroll,A.,Campbell,Jr.,R,1981
House,South Carolina,Kenneth,Lamar,Holland,,D,1981
House,South Carolina,John,Light,Napier,,R,1981
House,South Dakota,Tom,,Daschle,,D,1981
House,South Dakota,Clint,,Roberts,,R,1981
House,Tennessee,Jimmy,,Quillen,,R,1981
House,Tennessee,John,,Duncan,Sr.,R,1981
House,Tennessee,Marilyn,,Lloyd,,D,1981
House,Tennessee,Al,,Gore,,D,1981
House,Tennessee,Bill,,Boner,,D,1981
House,Tennessee,Robin,,Beard,,R,1981
House,Tennessee,Ed,,Jones,,D,1981
House,Tennessee,Harold,,Ford,Sr.,D,1981
House,Texas,Sam,B.,Hall,Jr.,D,1981
House,Texas,Charlie,,Wilson,,D,1981
House,Texas,James,M.,Collins,,R,1981
House,Texas,Ralph,,Hall,,D,1981
House,Texas,Jim,,Mattox,,D,1981
House,Texas,Phil,,Gramm,,D,1981
House,Texas,Bill,,Archer,,R,1981
House,Texas,Jack,,Fields,,R,1981
House,Texas,Jack,,Brooks,,D,1981
House,Texas,J.,J.,Pickle,,D,1981
House,Texas,Marvin,,Leath,,D,1981
House,Texas,Jim,,Wright,,D,1981
House,Texas,Jack,,Hightower,,D,1981
House,Texas,William,Neff,Patman,,D,1981
House,Texas,Kika,de la,Garza,,D,1981
House,Texas,Richard,Crawford,White,,D,1981
House,Texas,Charles,,Stenholm,,D,1981
House,Texas,Mickey,,Leland,,D,1981
House,Texas,Kent,,Hance,,D,1981
House,Texas,Henry,B.,González,,D,1981
House,Texas,Tom,,Loeffler,,R,1981
House,Texas,Ron,,Paul,,R,1981
House,Texas,Abraham,,Kazen,,D,1981
House,Texas,Martin,,Frost,,D,1981
House,Utah,James,V.,Hansen,,R,1981
House,Utah,David,Daniel,Marriott,,R,1981
House,Vermont,Jim,,Jeffords,,R,1981
House,Virginia,Paul,,Trible,,R,1981
House,Virginia,G.,William,Whitehurst,,R,1981
House,Virginia,Thomas,J.,Bliley,Jr.,R,1981
House,Virginia,Robert,,Daniel,,R,1981
House,Virginia,Dan,,Daniel,,D,1981
House,Virginia,M.,Caldwell,Butler,,R,1981
House,Virginia,J.,Kenneth,Robinson,,R,1981
House,Virginia,Stanford,,Parris,,R,1981
House,Virginia,William,C.,Wampler,,R,1981
House,Virginia,Frank,,Wolf,,R,1981
House,Washington,Joel,,Pritchard,,R,1981
House,Washington,Al,,Swift,,D,1981
House,Washington,Don,,Bonker,,D,1981
House,Washington,Sid,,Morrison,,R,1981
House,Washington,Tom,,Foley,,D,1981
House,Washington,Norm,,Dicks,,D,1981
House,Washington,Mike,,Lowry,,D,1981
House,West Virginia,Bob,,Mollohan,,D,1981
House,West Virginia,Cleve,,Benedict,,R,1981
